datetime,agent_type,pid,transaction_id,execution_time,source_file,line_number,date,hour,minute,is_slow,is_very_slow,is_critical
2025-11-06 23:06:06.738,eta_agent,7850,11017739624843,23.216,time6.txt,60022,2025-11-06,23,6,True,False,False
2025-11-06 23:06:08.626,eta_agent,7852,11017739627032,47.175,time6.txt,64496,2025-11-06,23,6,True,True,False
2025-11-06 23:06:11.155,eta_agent,8132,11017739624901,20.083,time6.txt,128138,2025-11-06,23,6,True,False,False
2025-11-06 23:06:15.613,eta_agent,7963,11017739618744,21.362,time6.txt,82452,2025-11-06,23,6,True,False,False
2025-11-06 23:06:15.904,eta_agent,8024,11017739627183,21.439,time6.txt,97612,2025-11-06,23,6,True,False,False
2025-11-06 23:06:17.822,eta_agent,7964,11017739632575,39.513,time6.txt,84610,2025-11-06,23,6,True,True,False
2025-11-06 23:06:19.651,eta_agent,7765,11017739618758,21.822,time6.txt,28843,2025-11-06,23,6,True,False,False
2025-11-06 23:06:19.879,eta_agent,7853,11017739624672,55.496,time6.txt,66789,2025-11-06,23,6,True,True,False
2025-11-06 23:06:19.929,eta_agent,7764,11017739627192,22.941,time6.txt,26605,2025-11-06,23,6,True,False,False
2025-11-06 23:06:20.808,eta_agent,8023,11017739624982,20.357,time6.txt,95451,2025-11-06,23,6,True,False,False
2025-11-06 23:06:21.043,eta_agent,7962,11017739624972,21.37,time6.txt,80144,2025-11-06,23,6,True,False,False
2025-11-06 23:06:21.082,eta_agent,7961,11017739627144,35.201,time6.txt,77881,2025-11-06,23,6,True,True,False
2025-11-06 23:06:26.925,eta_agent,7843,11017739627107,48.891,time6.txt,55526,2025-11-06,23,6,True,True,False
2025-11-06 23:06:33.889,eta_agent,8079,11017739624966,35.92,time6.txt,106232,2025-11-06,23,6,True,True,False
2025-11-06 23:06:35.035,eta_agent,7771,11017739632778,26.59,time6.txt,42321,2025-11-06,23,6,True,False,False
2025-11-06 23:06:38.061,eta_agent,7690,11017739618798,28.483,time6.txt,2136,2025-11-06,23,6,True,False,False
2025-11-06 23:06:40.066,eta_agent,7760,11017739618638,74.341,time6.txt,17800,2025-11-06,23,6,True,True,True
2025-11-06 23:06:43.336,eta_agent,8132,11017739632857,22.419,time6.txt,128139,2025-11-06,23,6,True,False,False
2025-11-06 23:06:50.366,eta_agent,7773,11017739632903,22.212,time6.txt,46647,2025-11-06,23,6,True,False,False
2025-11-06 23:06:54.124,eta_agent,7962,11017739618878,23.239,time6.txt,80145,2025-11-06,23,6,True,False,False
2025-11-06 23:06:54.337,eta_agent,7788,11017739627342,23.211,time6.txt,51122,2025-11-06,23,6,True,False,False
2025-11-06 23:06:57.341,eta_agent,7977,11017739632599,76.14,time6.txt,88775,2025-11-06,23,6,True,True,True
2025-11-06 23:06:58.845,eta_agent,8216,11017739618903,20.15,time6.txt,132529,2025-11-06,23,6,True,False,False
2025-11-06 23:06:59.309,eta_agent,7692,11017739627210,58.394,time6.txt,6645,2025-11-06,23,6,True,True,False
2025-11-06 23:07:00.263,eta_agent,7764,11017739618907,21.208,time6.txt,26606,2025-11-06,23,7,True,False,False
2025-11-06 23:07:00.947,eta_agent,7693,11017739635334,20.113,time6.txt,8909,2025-11-06,23,7,True,False,False
2025-11-06 23:07:07.121,eta_agent,7696,11017739632921,34.025,time6.txt,15572,2025-11-06,23,7,True,True,False
2025-11-06 23:07:07.740,eta_agent,7865,11017739618885,34.892,time6.txt,75687,2025-11-06,23,7,True,True,False
2025-11-06 23:07:10.848,eta_agent,7985,11017739624960,73.491,time6.txt,93238,2025-11-06,23,7,True,True,True
2025-11-06 23:07:14.616,eta_agent,8132,11017739635419,23.122,time6.txt,128140,2025-11-06,23,7,True,False,False
2025-11-06 23:07:15.565,eta_agent,7761,11017739618969,20.978,time6.txt,20046,2025-11-06,23,7,True,False,False
2025-11-06 23:07:15.580,eta_agent,8036,11017739635427,23.122,time6.txt,104006,2025-11-06,23,7,True,False,False
2025-11-06 23:07:16.208,eta_agent,8084,11017739635445,20.77,time6.txt,108354,2025-11-06,23,7,True,False,False
2025-11-06 23:07:16.737,eta_agent,8025,11017739633077,20.814,time6.txt,99811,2025-11-06,23,7,True,False,False
2025-11-06 23:07:17.111,eta_agent,8024,11017739635467,20.124,time6.txt,97614,2025-11-06,23,7,True,False,False
2025-11-06 23:07:17.610,eta_agent,7763,11017739627452,21.045,time6.txt,24559,2025-11-06,23,7,True,False,False
2025-11-06 23:07:19.304,eta_agent,8099,11017739627458,21.607,time6.txt,121529,2025-11-06,23,7,True,False,False
2025-11-06 23:07:20.479,eta_agent,7773,40007739618983,20.249,time6.txt,46648,2025-11-06,23,7,True,False,False
2025-11-06 23:07:28.223,eta_agent,7843,11017739633142,21.283,time6.txt,55527,2025-11-06,23,7,True,False,False
2025-11-06 23:07:28.393,eta_agent,7980,11017739635149,69.218,time6.txt,90980,2025-11-06,23,7,True,True,True
2025-11-06 23:07:28.518,eta_agent,7771,11017739633061,34.17,time6.txt,42322,2025-11-06,23,7,True,True,False
2025-11-06 23:07:29.487,eta_agent,7977,11017739633144,22.364,time6.txt,88776,2025-11-06,23,7,True,False,False
2025-11-06 23:07:30.321,eta_agent,7690,11017739635539,23.011,time6.txt,2137,2025-11-06,23,7,True,False,False
2025-11-06 23:07:31.082,eta_agent,7770,11017739633084,32.787,time6.txt,40097,2025-11-06,23,7,True,True,False
2025-11-06 23:07:32.339,eta_agent,7692,11017739627504,23.156,time6.txt,6646,2025-11-06,23,7,True,False,False
2025-11-06 23:07:37.608,eta_agent,8110,11017739633188,23.18,time6.txt,125901,2025-11-06,23,7,True,False,False
2025-11-06 23:07:37.893,eta_agent,7861,11017739635601,23.179,time6.txt,71347,2025-11-06,23,7,True,False,False
2025-11-06 23:07:38.072,eta_agent,7851,11017739635603,23.141,time6.txt,62259,2025-11-06,23,7,True,False,False
2025-11-06 23:07:38.861,eta_agent,7860,11017739635609,23.152,time6.txt,69108,2025-11-06,23,7,True,False,False
2025-11-06 23:07:38.992,eta_agent,8098,11017739627531,23.134,time6.txt,119329,2025-11-06,23,7,True,False,False
2025-11-06 23:07:39.571,eta_agent,8087,11017739635619,23.169,time6.txt,110478,2025-11-06,23,7,True,False,False
2025-11-06 23:07:46.463,eta_agent,8036,11017739633226,23.134,time6.txt,104007,2025-11-06,23,7,True,False,False
2025-11-06 23:07:46.629,eta_agent,8084,11017739633230,23.186,time6.txt,108355,2025-11-06,23,7,True,False,False
2025-11-06 23:07:46.673,eta_agent,7962,11017739633232,23.117,time6.txt,80147,2025-11-06,23,7,True,False,False
2025-11-06 23:07:47.104,eta_agent,8025,11017739627559,23.387,time6.txt,99812,2025-11-06,23,7,True,False,False
2025-11-06 23:07:47.396,eta_agent,7844,11017739635669,23.184,time6.txt,57797,2025-11-06,23,7,True,False,False
2025-11-06 23:07:48.226,eta_agent,7762,11017739619063,23.352,time6.txt,22313,2025-11-06,23,7,True,False,False
2025-11-06 23:07:48.753,eta_agent,8109,11017739619067,23.252,time6.txt,123721,2025-11-06,23,7,True,False,False
2025-11-06 23:07:49.878,eta_agent,7772,11017739632894,82.296,time6.txt,44502,2025-11-06,23,7,True,True,True
2025-11-06 23:07:50.096,eta_agent,7763,11017739633254,23.268,time6.txt,24560,2025-11-06,23,7,True,False,False
2025-11-06 23:07:52.320,eta_agent,7764,11017739633271,22.199,time6.txt,26607,2025-11-06,23,7,True,False,False
2025-11-06 23:07:55.360,eta_agent,7961,11017739633280,23.214,time6.txt,77885,2025-11-06,23,7,True,False,False
2025-11-06 23:07:56.563,eta_agent,7964,11017739632893,88.992,time6.txt,84611,2025-11-06,23,7,True,True,True
2025-11-06 23:07:56.823,eta_agent,7850,11017739619096,23.171,time6.txt,60026,2025-11-06,23,7,True,False,False
2025-11-06 23:07:57.915,eta_agent,7765,11017739633312,20.66,time6.txt,28846,2025-11-06,23,7,True,False,False
2025-11-06 23:08:03.677,eta_agent,7963,11017739627507,54.312,time6.txt,82455,2025-11-06,23,8,True,True,False
2025-11-06 23:08:05.120,eta_agent,7865,11017739627615,32.067,time6.txt,75689,2025-11-06,23,8,True,True,False
2025-11-06 23:08:05.396,eta_agent,8079,11017739633345,23.214,time6.txt,106235,2025-11-06,23,8,True,False,False
2025-11-06 23:08:05.475,eta_agent,8023,11017739619094,32.549,time6.txt,95455,2025-11-06,23,8,True,True,False
2025-11-06 23:08:06.646,eta_agent,7852,11017739635671,42.43,time6.txt,64499,2025-11-06,23,8,True,True,False
2025-11-06 23:08:07.782,eta_agent,7851,11017739627676,20.605,time6.txt,62260,2025-11-06,23,8,True,False,False
2025-11-06 23:08:08.718,eta_agent,7695,11017739627570,43.338,time6.txt,13383,2025-11-06,23,8,True,True,False
2025-11-06 23:08:09.120,eta_agent,7861,11017739627669,23.23,time6.txt,71348,2025-11-06,23,8,True,False,False
2025-11-06 23:08:09.294,eta_agent,7985,11017739635847,23.213,time6.txt,93240,2025-11-06,23,8,True,False,False
2025-11-06 23:08:09.536,eta_agent,8098,11017739633388,20.572,time6.txt,119330,2025-11-06,23,8,True,False,False
2025-11-06 23:08:09.671,eta_agent,8088,11017739635409,80.853,time6.txt,112617,2025-11-06,23,8,True,True,True
2025-11-06 23:08:14.606,eta_agent,7864,11017739635696,47.371,time6.txt,73482,2025-11-06,23,8,True,True,False
2025-11-06 23:08:14.950,eta_agent,7853,11017739627627,39.019,time6.txt,66791,2025-11-06,23,8,True,True,False
2025-11-06 23:08:20.611,eta_agent,7762,11017739627715,22.858,time6.txt,22314,2025-11-06,23,8,True,False,False
2025-11-06 23:08:21.260,eta_agent,7771,11017739627717,23.262,time6.txt,42324,2025-11-06,23,8,True,False,False
2025-11-06 23:08:21.405,eta_agent,8144,11017739635939,23.284,time6.txt,130315,2025-11-06,23,8,True,False,False
2025-11-06 23:08:21.712,eta_agent,8024,11017739627727,21.295,time6.txt,97616,2025-11-06,23,8,True,False,False
2025-11-06 23:08:22.405,eta_agent,7788,11017739633434,23.194,time6.txt,51125,2025-11-06,23,8,True,False,False
2025-11-06 23:08:22.563,eta_agent,8110,11017739633349,38.428,time6.txt,125902,2025-11-06,23,8,True,True,False
2025-11-06 23:08:28.958,eta_agent,7766,11017739635994,22.955,time6.txt,31098,2025-11-06,23,8,True,False,False
2025-11-06 23:08:32.734,eta_agent,7769,11017739635631,73.434,time6.txt,37886,2025-11-06,23,8,True,True,True
2025-11-06 23:08:33.022,eta_agent,8097,11017739635786,54.34,time6.txt,117164,2025-11-06,23,8,True,True,False
2025-11-06 23:08:34.629,eta_agent,7761,11017739633223,71.425,time6.txt,20047,2025-11-06,23,8,True,True,True
2025-11-06 23:08:50.514,eta_agent,7694,11017739633601,20.112,time6.txt,11129,2025-11-06,23,8,True,False,False
2025-11-06 23:08:53.289,eta_agent,7860,11017739633381,64.442,time6.txt,69109,2025-11-06,23,8,True,True,True
2025-11-06 23:08:57.419,eta_agent,7768,11017739636212,22.5,time6.txt,35598,2025-11-06,23,8,True,False,False
2025-11-06 23:08:57.637,eta_agent,7861,11017739636171,28.597,time6.txt,71349,2025-11-06,23,8,True,False,False
2025-11-06 23:09:00.823,eta_agent,7985,11017739636237,22.693,time6.txt,93241,2025-11-06,23,9,True,False,False
2025-11-06 23:09:01.105,eta_agent,7773,11017739627645,80.677,time6.txt,46649,2025-11-06,23,9,True,True,True
2025-11-06 23:09:09.119,eta_agent,7844,11017739633654,30.737,time6.txt,57800,2025-11-06,23,9,True,True,False
2025-11-06 23:09:09.639,eta_agent,7853,11017739627865,36.569,time6.txt,66792,2025-11-06,23,9,True,True,False
2025-11-06 23:09:10.911,eta_agent,7772,11017739619342,23.237,time6.txt,44505,2025-11-06,23,9,True,False,False
2025-11-06 23:09:11.960,eta_agent,8088,11017739636328,22.413,time6.txt,112618,2025-11-06,23,9,True,False,False
2025-11-06 23:09:28.404,eta_agent,7691,11017739619312,51.215,time6.txt,4337,2025-11-06,23,9,True,True,False
2025-11-06 23:09:31.817,eta_agent,7860,11017739619396,28.862,time6.txt,69110,2025-11-06,23,9,True,False,False
2025-11-06 23:09:47.515,eta_agent,8079,11017739619479,21.019,time6.txt,106239,2025-11-06,23,9,True,False,False
2025-11-06 23:09:49.363,eta_agent,7762,11017739636341,59.494,time6.txt,22316,2025-11-06,23,9,True,True,False
2025-11-06 23:09:51.861,eta_agent,7853,11017739628110,22.686,time6.txt,66793,2025-11-06,23,9,True,False,False
